Unnamed: 0,CD8-Cell-Mean,CD88-Cell-Mean,CD4-Cell-Mean,SIRPa-Cell-Mean,CD56-Cell-Mean,HLA-DR-Cell-Mean,CD11c-Cell-Mean,PD-1-Cell-Mean,CD3-Cell-Mean,CD45-Cell-Mean,CD10-Cell-Mean,CD31-Cell-Mean,CAIX-Cell-Mean,CD20-Cell-Mean,IRF8-Cell-Mean,CD68-Cell-Mean,Cluster.id,Sample.ID,Tumour.NonTumour,ROI,X,Y,Tumour.Grade
75894,0,14657.8467,5556.9351,703.4645,0,1398.7216,0,62.0036,0,5795.5923,0,9.6161,1667.7571,9.5083,563.6824,68.9336,CD88+ Monocytes,AU87781,Stroma,Position 83,604.34,241.49,4
75895,6686.106,4547.6938,1408.1705,183.1488,0,2399.9993,5781.2808,143.3896,10372.6211,25837.3086,0,44,619.6463,0,24.5736,3.9206,CD8 T cells,AU87781,Stroma,Position 83,617.72,241.3,4
75898,0,4148.7549,2190.1143,2.283,0,233.8925,0,234.5809,0,2310.5483,0,0.8707,420.3918,0,11.7456,0,CD88+ Monocytes,AU87781,Stroma,Position 83,493.7,242.23,4
75900,23.0855,21309.5879,17961.2539,5881.9209,24.3867,1303.6591,61.9988,6371.3193,55.9271,15982.1113,25.7904,328.5554,1059.2102,150.853,1166.0367,675.4783,CD88+ Monocytes,AU87781,Stroma,Position 83,514.47,247.42,4
75901,0,32640.7852,28792.0469,3510.4907,4.724,1683.0298,1.8058,10092.8633,0,24103.2598,11.4284,123.9276,1384.5903,394.2657,572.2181,1877.7538,CD88+ Monocytes,AU87781,Stroma,Position 83,542.77,249.52,4
75903,0,10808.4365,4672.0742,86.4993,0,399.254,0,2014.7518,0,5231.4292,0,0,579.6336,0,92.2759,747.9737,CD88+ Monocytes,AU87781,Stroma,Position 83,566.52,251.38,4
75904,0,36903.1797,34594.9492,4371.4185,0,6366.043,0,24649.3125,3.6406,36084.5977,0,216.1677,4347.5142,122.6949,12748.4922,5063.4951,CD88+ Monocytes,AU87781,Stroma,Position 83,424.54,253.9,4
75906,5.7392,19288.6465,20499.4219,2940.563,0,2284.6143,1.2669,15654.0469,0,13925.9463,0,34.852,1327.3958,20.862,681.288,4123.2285,CD88+ Monocytes,AU87781,Stroma,Position 83,523.99,255.16,4
75909,326.5936,34023.8789,29187.3145,11539.6309,0,2707.0896,17.8176,15118.6562,0,24673.0781,7.4816,56.48,2998.0671,528.8832,1043.8864,1263.5457,CD88+ Monocytes,AU87781,Stroma,Position 83,417.11,257.1,4
75910,48.3312,34921.3086,35520.418,9506.9072,2.9305,4587.6064,35.2038,21494.3867,0,33554.9805,1.8657,334.2356,1690.3595,274.4169,4016.5476,5819.2974,CD88+ Monocytes,AU87781,Stroma,Position 83,504.71,257.37,4
75912,259.5215,41386.7109,35571.832,12571.9629,0,8182.2974,1.4971,18575.0957,0,34411.082,0,223.2285,2548.2629,93.9411,664.5417,4567.813,CD88+ Monocytes,AU87781,Stroma,Position 83,422.3,262.38,4
75913,474.3124,34111.2305,28883.6992,9053.0146,7.7771,2985.9194,115.9493,14224.8047,0,26922.1992,6.5871,440.9283,5037.7632,510.5771,5824.188,3205.1443,CD88+ Monocytes,AU87781,Stroma,Position 83,410.29,262.31,4
75915,127.5833,28212.6758,20759.6992,2179.5654,0,1210.519,0,10784.8896,0,21145.3281,0,12.6321,969.1524,10.6107,390.8512,4284.9297,CD88+ Monocytes,AU87781,Stroma,Position 83,452.35,266.01,4
75916,58.8932,45737.7734,44393.2266,12080.8828,40.0108,6482.3271,29.5325,25442.6953,25.2652,39123.9609,18.9512,616.2045,2292.4583,217.7652,1482.339,7806.1558,CD88+ Monocytes,AU87781,Stroma,Position 83,509.88,266.05,4
75917,1369.0115,3230.7,1238.1311,10.866,0,629.0179,1220.3961,166.149,497.8854,3989.6812,0,0,789.2557,3.1182,1646.5437,2948.5278,CD88+ Monocytes,AU87781,Stroma,Position 83,593.92,268.48,4
75919,29.5782,36531.4805,24457.043,4405.2969,0,2901.3037,9.671,9499.6914,0,24925.334,41.3865,47.666,651.5701,20.4722,232.7841,390.8254,CD88+ Monocytes,AU87781,Stroma,Position 83,489.25,270.01,4
75921,364.0197,35039.7344,24960.2051,4467.1611,0,3876.8691,0,12913.1357,1.9391,20379.627,0,138.1389,2286.5789,54.6873,533.9955,8731.8145,CD88+ Monocytes,AU87781,Stroma,Position 83,536.44,272.6,4
75922,55.8584,39020.9648,33971.9766,5373.9624,0,4140.1211,1.8379,17410.6738,0,26721.7988,0,156.5512,3099.0085,128.7799,3767.4983,1775.0751,CD88+ Monocytes,AU87781,Stroma,Position 83,433.71,272.96,4
75923,1394.4778,33797.1641,27245.9121,12788.6328,0,4654.5664,38.6314,11899.333,0,26314.1895,43.9852,188.2332,4779.2422,680.7281,589.4835,2424.6689,CD88+ Monocytes,AU87781,Stroma,Position 83,412.38,273.92,4
75924,24.6947,24256.5801,18987.4492,1407.3253,0,4608.4419,1.5526,9138.0352,0,13520.1328,0,0,1390.2452,0.8263,1505.8568,1844.6589,CD88+ Monocytes,AU87781,Stroma,Position 83,446.49,275.91,4
75925,279.6736,25588.2695,18584.8027,3739.0417,0,2233.4531,6.2422,10689.3828,12.5009,19558.1484,5.6615,78.5208,1628.2639,11.2769,339.9766,589.8255,CD88+ Monocytes,AU87781,Stroma,Position 83,478.63,275.69,4
75927,0,151.6674,1.1111,238.3079,0,265.4954,326.8188,0,151.4275,543.5103,0,0,2545.7112,0,144.5343,89.08,CAIX+ Tumour cells,AU87781,Stroma,Position 83,632.02,275.29,4
75929,39.1173,37892.8086,33405.2305,5591.3916,0,4082.0332,1.6615,17684.2031,0,27748.2793,1.531,64.0487,2099.0686,21.6261,354.5509,1190.0951,CD88+ Monocytes,AU87781,Stroma,Position 83,456.49,278,4
75931,1566.2437,41053.9141,35986.0977,10742.5391,0,4558.2173,57.3241,22846.4316,0,36448.4258,0,631.6122,2422.5847,17.9328,845.6315,8207.5518,CD88+ Monocytes,AU87781,Stroma,Position 83,463.28,278.57,4
75933,514.4875,40587.0039,39603.7188,10104.8896,0,3083.7659,31.1357,23330.0527,3.5443,31616.3281,0,252.0125,2963.7742,120.1925,354.0845,13587.2461,CD88+ Monocytes,AU87781,Stroma,Position 83,428.91,280.01,4
75934,0,27114.7832,22681.6289,3567.7673,20.5656,1494.322,1.4,8409.5352,0.3003,15191.5439,0,13.9934,1324.8193,27.6526,513.6737,3924.8943,CD88+ Monocytes,AU87781,Stroma,Position 83,525.91,280.84,4
75935,498.8967,40141.8984,34686.8203,4093.5027,26.7461,4354.8633,139.7321,14969.6006,0,34108.5,46.9807,420.7583,3870.3572,210.9615,2724.802,5601.6797,CD88+ Monocytes,AU87781,Stroma,Position 83,420.89,281.34,4
75936,0,13960.8613,5916.647,1413.0701,0,1053.9784,0,1433.6281,0,6054.6768,0,7.973,640.5472,2.9704,414.4245,2172.3867,CD88+ Monocytes,AU87781,Stroma,Position 83,564.86,281.26,4
75937,0,6.4882,0,1.6882,0,65.1382,0,0,7.4368,83.0353,0,0,5641.9766,0,1.1324,0,CAIX+ Tumour cells,AU87781,Stroma,Position 83,633.67,283.35,4
75938,5443.8887,29061.3613,22081.6543,17886.7637,0,3058.321,2.9361,9721.3281,0,21378.1504,9.0531,321.9265,8323.2383,438.7673,1074.7837,1591.4612,CD88+ Monocytes,AU87781,Stroma,Position 83,413.25,282.37,4
75939,328.2997,36500.6484,27247.8086,6960.6265,11.4776,3456.6245,89.552,14316.8291,4.8937,26253.1348,3.5456,985.0944,1977.792,131.6282,90.7427,2158.2751,CD88+ Monocytes,AU87781,Stroma,Position 83,502.4,282.52,4
75940,0,2277.0962,1803.3748,287.927,0,808.692,0,440.0225,0,1778.965,0.8337,0,1312.8519,0,2435.0667,39.6456,CD88+ Monocytes,AU87781,Stroma,Position 83,583.73,283.02,4
75942,186.7394,41943.5039,34427.1406,9366.0186,0,3769.946,25.9394,20010.8691,23.4903,28511.0273,2.1048,492.8903,1611.3199,38.7764,926.1636,4512.8672,CD88+ Monocytes,AU87781,Stroma,Position 83,487.89,283.53,4
75943,0,41863.1016,34028.5977,2488.2012,0,4940.8667,28.0097,14908.3193,0,29395.4199,0,80.4758,1926.2031,79.8627,729.1083,2216.5107,CD88+ Monocytes,AU87781,Stroma,Position 83,443.5,284.52,4
75945,1168.5571,52580.4375,48219.5781,22212.3145,106.5117,9696.3672,53.0896,20816.2031,17.7403,39809.4414,18.4922,1360.509,4613.5869,229.9325,912.9468,14186.9756,CD88+ Monocytes,AU87781,Stroma,Position 83,478.05,286.92,4
75947,25.1412,37042.5234,27678.6758,2939.4875,0,2904.7632,26.2323,9337.9043,0,21268.2227,32.7688,11.4419,1985.5045,3.6253,204.5763,807.2756,CD88+ Monocytes,AU87781,Stroma,Position 83,495.75,291.38,4
75948,0,3559.6335,1176.6281,28.5475,0,339.2572,0,0.5618,0,2088.6047,0,0,771.4603,0,1127.6942,323.0254,CD88+ Monocytes,AU87781,Stroma,Position 83,601.85,292.29,4
75949,0,14322.8369,9868.0586,1543.5966,0,1486.4762,0,7551.6875,0,7615.9243,0,0.2148,1079.7289,2.9544,1998.8828,39.7137,CD88+ Monocytes,AU87781,Stroma,Position 83,566.25,293.27,4
75952,84.0502,37701.9492,35847.5586,13657.4453,0,3852.2537,29.4315,17957.6777,0,26564.7617,37.981,2235.8467,2770.4585,82.5929,1172.0204,2023.2266,CD88+ Monocytes,AU87781,Stroma,Position 83,460.44,296.5,4
75955,689.4555,43978.3008,39401.5938,21964.3828,0,3431.1431,32.637,16497.5645,0,37089.8008,30.6082,750.8017,3190.1382,111.7115,685.7668,11268.8418,CD88+ Monocytes,AU87781,Stroma,Position 83,447.1,299.09,4
75958,0,13989.3467,8470.6748,954.4003,0,357.5278,0,3026.7544,0,8598.5518,0,41.1754,784.6048,1.012,756.0812,2258.5022,CD88+ Monocytes,AU87781,Stroma,Position 83,566.91,303.28,4
75959,1056.1085,36660.8516,28222.4766,15372.2295,0.9184,2298.1362,34.2579,9377.3359,6.709,20396.2285,5.8622,293.321,3972.6697,118.7929,794.3287,1522.7567,CD88+ Monocytes,AU87781,Stroma,Position 83,465.75,303.38,4
75960,0,34143.707,20628.4434,2640.8562,0,1134.5587,0,4742.7432,3.2974,26490.6035,155.976,90.2134,2591.2734,47.7626,252.9616,1217.7961,CD88+ Monocytes,AU87781,Stroma,Position 83,439.1,303.56,4
75961,120.945,32659.4902,28951.3086,3849.7756,0,1776.1954,3.4626,8309.9004,0,26172.7734,0,112.0916,2893.5786,58.855,11446.1172,1341.4885,CD88+ Monocytes,AU87781,Stroma,Position 83,426.86,304.48,4
75962,6439.7915,83.5904,0.0813,36.8322,0,1.6325,1468.7611,0,1782.244,6604.0488,0,0,2477.6689,0.1481,118.5476,20.65,CD8 T cells,AU87781,Stroma,Position 83,662.71,308.26,4
75963,0,30169.3418,18809.3652,3464.9214,0,1037.0035,0,2518.1096,0,21944.0723,7.6251,97.9558,1445.1477,9.4509,232.2087,455.2281,CD88+ Monocytes,AU87781,Stroma,Position 83,543.39,308.21,4
75964,0,30500.0801,16613.3184,2280.6589,4.3765,2280.7864,92.1196,4625.2764,91.8529,18463.3828,0,1.4824,3879.7686,192.5843,4409.0728,297.3392,CD88+ Monocytes,AU87781,Stroma,Position 83,419.54,309.7,4
75966,0,32602.7344,20375.7246,8202.25,0,3263.0068,0,5349.1455,0,16306.3828,0,120.6522,1254.5286,5.606,378.8397,1523.5461,CD88+ Monocytes,AU87781,Stroma,Position 83,520.46,312.51,4
75967,0,32838.0586,24282.3945,8231.5762,0,1506.0909,37.8182,17312.5098,0,15000.9248,0,1931.853,758.2766,1.0638,1924.2747,4526.416,CD88+ Monocytes,AU87781,Stroma,Position 83,480.31,313.76,4
75969,0,35560.7383,30780.9082,4185.8345,0,1747.5564,0,19348.3965,0,26923.4395,19.6692,247.7469,3211.6116,7.3559,1050.5388,612.4737,CD88+ Monocytes,AU87781,Stroma,Position 83,423.13,315.88,4
75970,0,42130.7695,33471.543,7904.1221,0,2526.1301,0,12737.2979,1.7508,30468.6777,0,77.5096,1893.439,43.5177,383.7074,2209.3328,CD88+ Monocytes,AU87781,Stroma,Position 83,436.03,316.64,4
75971,86.1712,29345.3203,25507.0625,13637.1631,11.2045,1851.8347,56.1189,10447.3096,0,19922.5508,1.9073,584.044,2053.1226,69.7444,912.5636,3611.988,CD88+ Monocytes,AU87781,Stroma,Position 83,488.83,316.2,4
75972,5.792,5664.1826,1741.5022,304.0151,0,713.1163,0,16.9195,0.2205,1452.2515,0.5375,2.9078,1394.0375,6.6796,4.1955,381.5052,CD88+ Monocytes,AU87781,Stroma,Position 83,539.84,318.24,4
75973,0,28456.748,27226.1406,12997.1094,0,2844.0139,0,20214.6191,0,17636.709,0,4771.437,821.8463,20.9182,1137.501,2309.9939,CD88+ Monocytes,AU87781,Stroma,Position 83,572.2,318.96,4
75974,45.8439,33778.7539,27827.4277,10916.4521,0,3372.1794,96.934,13134.9443,4.882,23041.6152,9.0037,513.1088,2566.6487,116.1877,1478.2621,11111.9932,CD88+ Monocytes,AU87781,Stroma,Position 83,498,319.11,4
75975,0,9583.5293,3691.6821,428.2803,0.4464,607.4691,0,213.4119,0.8191,1573.8762,0,5.1989,1248.693,0.8841,1034.8434,408.7322,CD88+ Monocytes,AU87781,Stroma,Position 83,525.4,319.85,4
75976,0,36880.3516,25138.1973,6798.5664,0,4095.9919,0.9593,7752.126,2.0271,18801.6094,0.0664,91.5406,2925.2981,32.2195,79.4783,4773.4609,CD88+ Monocytes,AU87781,Stroma,Position 83,461.45,321.33,4
75977,322.9013,31123.6074,21015.8711,8247.3555,1.9507,3274.1321,7512.6938,9364.9375,1023.5951,24583.0254,46.8345,779.434,1128.8999,4.7475,129.8984,3681.4963,CD88+ Monocytes,AU87781,Stroma,Position 83,484.4,321.48,4
75979,1840.5948,27054.8574,17353.418,6578.3213,0,3336.9763,10623.2178,2031.5281,8590.6143,45843.4492,0,434.1358,1236.8276,8.1875,52.5884,1921.319,CD8 T cells,AU87781,Stroma,Position 83,478.73,323.18,4
75981,0,12458.0889,6340.3452,1775.0199,0,1310.8042,0,1968.3917,0,8535.7451,0,20.8093,439.2494,8.0311,1147.6558,3213.8015,CD88+ Monocytes,AU87781,Stroma,Position 83,518.56,325.47,4
75982,0,32600.584,19622.1855,2027.4219,0,2313.0615,0,6944.9536,0,20110.6797,0,66.3455,851.5997,24.7575,7973.7773,3248,CD88+ Monocytes,AU87781,Stroma,Position 83,422.84,327.15,4
75983,0,3483.0359,2027.2587,97.9896,0,472.5462,0,82.6016,107.0658,1348.8002,0,0,484.6293,0,2.1663,557.127,CD88+ Monocytes,AU87781,Stroma,Position 83,473.71,327.72,4
75987,0,17407.9336,10675.3867,2002.4442,0,1350.0829,0,2011.1178,40.1047,5749.4038,0.4634,21.3682,614.3726,3.1178,162.1222,2855.562,CD88+ Monocytes,AU87781,Stroma,Position 83,495.64,334.04,4
75988,88.6492,29062.7207,18925.5449,3246.4194,0,1250.8103,0,8861.1064,0,20809.3652,33.5601,23.1211,1209.7819,4.2137,241.0143,1395.2146,CD88+ Monocytes,AU87781,Stroma,Position 83,418.81,336.56,4
75989,23.6564,22485.5645,18106.9727,1950.2694,15.25,1425.6993,2.5276,10783.875,0.5675,13691.5518,0,326.7285,1320.4821,2.8589,2244.9856,2379.8359,CD88+ Monocytes,AU87781,Stroma,Position 83,437.38,338.42,4
75990,0,18479.2988,14362.3389,1769.4589,0,1426.6874,0,5433.501,0,11545.749,0,0,418.2104,0,267.1563,1528.5491,CD88+ Monocytes,AU87781,Stroma,Position 83,542.38,338.93,4
75991,95.5357,9014.2354,5763.313,3070.3687,0,273.7065,0,1095.5194,0,3529.5486,0,0,775.9216,1.1795,96.2789,826.3605,CD88+ Monocytes,AU87781,Stroma,Position 83,469.43,339.74,4
75995,32.0439,9566.8936,6760.8193,1401.3152,0,656.2229,0,1163.2264,0,8303.3604,1.4127,13.4852,1021.4951,2.1128,510.2757,1381.3743,CD88+ Monocytes,AU87781,Stroma,Position 83,416.73,344.86,4
75996,0,15327.9668,10662.835,671.7296,0,764.4129,10.2974,3115.4253,0,12224.833,0,3.5236,687.5582,9.1473,518.6555,892.5294,CD88+ Monocytes,AU87781,Stroma,Position 83,512.13,345.33,4
75998,24.3804,26996.2656,21074.5762,2082.7629,0,891.7949,0,7592.0259,0,11440.251,0,0,1245.7258,1.1732,1657.5979,4491.1792,CD88+ Monocytes,AU87781,Stroma,Position 83,473.67,349.08,4
76000,0,22642.2773,12481.5771,4126.8198,0,1761.1868,0,1790.257,0,13257.3486,0,0,4520.061,31.6093,53.8265,57.8503,CD88+ Monocytes,AU87781,Stroma,Position 83,446.94,353.65,4
76001,151.627,14885.4365,11427.5498,5141.1221,4.7025,1197.2294,26.1943,7497.3496,1.6946,9384.4512,1.3229,22.8546,4083.7815,75.9753,2654.7515,1331.5057,CD88+ Monocytes,AU87781,Stroma,Position 83,506.69,354.6,4
76002,6.9094,15371.1299,8527.7061,3508.7634,0,681.0195,0,3668.3311,0,4576.0127,0,1.6806,1057.559,4.0107,45.3934,6287.5083,CD88+ Monocytes,AU87781,Stroma,Position 83,436.12,355.33,4
76003,101.0477,27782.9121,23076.0215,10184.0527,0,2133.2903,0,10135.2207,0,15428.1465,1.5277,84.802,1343.5677,77.3756,303.8103,1919.8562,CD88+ Monocytes,AU87781,Stroma,Position 83,492.4,356.42,4
76004,0,13117.8359,5800.561,245.5626,22.4622,472.2352,0,1609.9656,0,4192.6245,0,3.4787,448.4457,8.63,4.6534,48.0646,CD88+ Monocytes,AU87781,Stroma,Position 83,517.64,357.42,4
76007,46.9017,33707.7305,23311.0527,12259.9707,0,3049.0195,0,9681.7002,0,16241.1943,0,58.411,3655.0381,65.4172,1630.4021,9746.5059,CD88+ Monocytes,AU87781,Stroma,Position 83,461.65,358.92,4
76008,0,35709.7344,25821.6895,4277.1011,0,2337.8704,0.3766,9117.6768,0,23725.9688,1.7405,44.1535,2238.2168,111.2389,1352.6661,674.8687,CD88+ Monocytes,AU87781,Stroma,Position 83,480.89,361.44,4
76009,28.0614,41096.9453,37953.6055,16003.3838,0,6620.856,37.0106,20698.0605,0,31190.2109,0,125.6017,2754.8877,277.964,727.6716,10410.7588,CD88+ Monocytes,AU87781,Stroma,Position 83,504.34,361.85,4
76012,0,19280.293,7170.2241,34.4028,0,1169.0114,0,1163.9432,0,10322.416,0,0,966.7163,0,2.739,55.7801,CD88+ Monocytes,AU87781,Stroma,Position 83,423.27,362.97,4
76013,0,10668.8506,3533.093,12.0265,0,167.3936,0,390.3746,0,7045.5566,0,0,304.4011,0.5376,3.6529,17.1122,CD88+ Monocytes,AU87781,Stroma,Position 83,411.37,363.75,4
76014,61.6426,30556.0156,21151.0195,8214.2197,0,1673.538,0,4252.752,0.4598,18031.4434,0,7.3244,3554.7478,33.4846,574.6001,2330.8176,CD88+ Monocytes,AU87781,Stroma,Position 83,451.71,364.04,4
76018,0,30660.6875,33662.5742,3734.6968,0,1723.8551,1.3623,20833.7598,0,24979.7637,0,139.808,1279.2319,40.4855,6981.9409,1204.3973,CD88+ Monocytes,AU87781,Stroma,Position 83,531.15,367.3,4
76022,950.9146,2813.3977,42.3933,0,0,10.6067,2.7596,1.373,11936.7891,0,2.4944,4.5034,221.1663,0,1.2315,0,DN T cells,AU87781,Stroma,Position 83,330.94,30.3,4
76025,0,63.4443,0,0,0,161.2762,0,0,0,0,0,0,5112.4487,0,144.1932,8.5338,CAIX+ Tumour cells,AU87781,Stroma,Position 83,393.39,32.46,4
76027,0,6374.8086,436.732,9974.6348,0,2978.0161,75.296,287.1797,24389.8418,4269.312,0,0,685.9794,0,83.2504,231.8012,DN T cells,AU87781,Stroma,Position 83,69.22,33.23,4
76029,0,14949.1338,4252.3662,101.6047,19.6047,207.5581,0,86.5116,0,0,0,2863.1396,124.3953,0,233.5291,454.9128,CD88+ Monocytes,AU87781,Stroma,Position 83,308.19,34.67,4
76032,46.4258,12936.2539,1946.3234,47.1355,0,521.3226,0,1519.7395,367.7476,577.6734,0,250.7444,337.6823,2.5984,3503.8992,1459.9186,CD88+ Monocytes,AU87781,Stroma,Position 83,329.56,36.37,4
76033,0,6352.8237,1200.609,138.3343,0,149.2239,0,254.1194,0,0,0,1366.5448,1202.3463,0,403.8911,303.9463,CD88+ Monocytes,AU87781,Stroma,Position 83,348.5,37.08,4
76035,0,7588.7305,970.0051,2493.7671,0,147.0499,25.5358,299.4888,2090.384,760.9617,0,43.3181,627.7968,3.1208,5016.3086,70.12,CD88+ Monocytes,AU87781,Stroma,Position 83,368.32,38.3,4
76038,0,2133.772,1.8252,19.0775,0,5262.1353,0,6.1181,0,2.7234,0,0,870.8981,0,6.2917,108.1007,IRF8+HLA-DR+,AU87781,Stroma,Position 83,92.53,41.44,4
76044,0,7427.811,527.8309,0,0,7754.0342,0,2761.3591,4.7904,8022.5283,0,0,1.9902,3.0956,12.1201,179.9853,CD88+ Monocytes,AU87781,Stroma,Position 83,9.466,49.44,4
76045,0,32.9557,0,0,0,29.1073,0,0,0,0,0,0,3395.9692,3.2663,45.3886,27.9677,CAIX+ Tumour cells,AU87781,Stroma,Position 83,311.49,49.53,4
76046,0,7351.0649,240.9929,184.5058,0,8602.4336,0,123.4082,106.3896,4507.1372,0,0,3.1804,0.7022,748.8043,1303.0706,CD88+ Monocytes,AU87781,Stroma,Position 83,20.09,51.31,4
76053,0,173.3284,0,0,0,29.283,0,0,0,0,0,0,5904.8867,1.8421,394.4957,0,CAIX+ Tumour cells,AU87781,Stroma,Position 83,361.97,56.57,4
